favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
85,Tinychat Connector,I'm in a group video chat with 58 others - Click to watch or join: http://t.co/JaX93mMX,,False,Mon Dec 12 06:08:38 +0000 2011,145,146109181198471169
36,Twitter for iPhone,“@xstephaniebaby: Why has @officialjaden no Bio?! :(” #RealGsDontHaveBios,,False,Sun Oct 09 19:03:24 +0000 2011,126,123111336430403584
55,Twitter Web Client,@vanessaalove ACTCUALLY THATS REALLY MY SISTER....LOL,vanessaalove,False,Sat Mar 12 13:58:25 +0000 2011,112,46570744003571712
45,Twitter for iPhone,“@Jaden2Ireland: I bet that @officialjaden is asleep now..:L” Why Don't You Believe In Me?,,False,Sat Oct 01 10:23:17 +0000 2011,125,120081341000859648
109,Fanzy.com,"Congrats to the current all-time top Fans: @JSmithSwag_, @JadensLuvGirl_ & @AndreaJadenator! http://t.co/72jTsjPN",,False,Wed Jan 04 18:03:34 +0000 2012,175,154624021919567872
49,Twitter for iPhone,Press Play,,False,Tue Oct 04 03:49:31 +0000 2011,188,121069409581268993
83,Twitter for iPhone,Happy Bday @stellahudgens #ManyMore #RealGsStartTrends,,False,Sun Nov 13 08:16:28 +0000 2011,343,135632104317923328
135,Instagram,Thats Just How You Know I'm A G  http://t.co/8CrwjMfK,,False,Fri Dec 09 04:30:33 +0000 2011,247,144997335691304960
162,Instagram,#DisneyLand  http://t.co/3xMtmYlR,,False,Fri Dec 02 22:46:40 +0000 2011,441,142736467255492608
56,Twitter Web Client,http://t.co/Ha8ZUpZD,,False,Mon Oct 03 19:48:01 +0000 2011,104,120948236923052032
233,Twitter for iPhone,Just Got Done Swag Surfing In Hawaii Almost Got My Pinky To Nibbled Off By A Great White........Haha Just Kidding #NoImNot,,False,Tue Jul 05 01:22:10 +0000 2011,620,88055032485912577
51,Twitter Web Client,Hey Guys Did You Know @asherroth Is The Last Man Standing ................ ....................Yeah...... #GoBuyIt.........#Now...#ImPesst,,False,Thu Sep 29 23:25:42 +0000 2011,152,119553467785293824
123,Instagram,RUNNN!!!!! They Found Us  http://t.co/OK3oC5Km,,False,Wed Dec 07 20:55:59 +0000 2011,249,144520552550371328
31,Twitter for iPhone,Follow @JillianSay! And @jordynwoods.... #real,,False,Thu Jun 23 02:18:29 +0000 2011,85,83720550186364928
194,Twitter for iPhone,If You Don't Know What To Do Don't Do Anything......It Works 60% Of The Time All The Time #Seriously,,False,Thu Jun 30 05:34:03 +0000 2011,862,86306482714456064
85,Twitter Web Client,Jaden shouldnt leave his account on when @JW00DZ is around &gt;;).......#SwagHacked,,False,Sat May 21 06:55:22 +0000 2011,313,71831431558606848
58,Twitter for iPhone,Playing Gears,,False,Fri Sep 23 00:29:50 +0000 2011,192,117032891434795009
60,Twitter for iPhone,http://t.co/skGFlOh,,False,Thu Jun 23 02:06:46 +0000 2011,135,83717601364164608
77,WhoSay,#RealGs chill in the bushes. http://t.co/KQQXgltN,,False,Wed Nov 09 22:37:51 +0000 2011,198,134399329849970688
197,Twitter Web Client,Shout Out To All The 1.5 Milli Twitter #Jadenators We Keep Rising To The Top! #RealGs,,False,Thu Dec 29 16:16:43 +0000 2011,596,152422806393593858
40,Twitter for iPhone,Hey @Kruelove1018 Happy Birthday Even tho You Don't Answer My Calls And Dont Like Me Right Now #Jk.......... I Think #TrueFriends &lt;3,,False,Wed Oct 19 01:56:48 +0000 2011,103,126476861504106497
187,Twitter for iPad,When Real G's mean pissed they say #pesst,,False,Thu Mar 31 23:52:21 +0000 2011,696,53605584724967424
31,Twitter Web Client,"""@MsSerenaSmith @officialjaden My friend says you will NEVER follow me lets prove him wrong #neversaynever"" Okay Le Do It #Slang",zxynbye,False,Thu Sep 29 23:18:59 +0000 2011,56,119551776188940288
86,Twitter for iPhone,"“@dylanfabrega: I Like This, Right, Here. @officialjaden @justinbieber Haha! #CrewLove”",,False,Sat Dec 24 18:07:13 +0000 2011,198,150638676785901568
301,Twitter for iPhone,“@bellathorne: With @officialjaden !:$ wassssssuppppppp:) http://t.co/hqDTIW3F” Haha Yeah Gun Seeing You Guys Today Lol #RealGs.,,False,Fri Dec 02 22:35:11 +0000 2011,577,142733577321332736
44,Twitter Web Client,Just Bought Every Single @wizardcud Album As You Should To,,False,Wed May 18 04:43:11 +0000 2011,166,70711003620450304
130,Twitter for iPhone,I Try To Run But See I'm Not That Fast I Think I'm First But Surely Finish Last,,False,Sat Sep 17 21:14:37 +0000 2011,392,115171826577047553
771,TweetDeck,Today you will meet a beautiful stranger. Give them a Valentine's Day card from Night Vale. https://t.co/qj1rwlzw6h https://t.co/dqt05w4zpb,,False,Tue Jan 30 18:00:02 +0000 2018,92,958399421024276480
815,TweetDeck,"If you love something, set it free... 

Get your Valentine's Day cards before it's too late: https://t.co/qj1rwlzw6h https://t.co/kMJ3SvSsHq",,False,Tue Jan 23 21:23:50 +0000 2018,115,955913993562087425
392,Twitter for iPhone,Can't Sleep So I'm Watching Zoey 101....... I Mean UFC......And Doing Pull Ups....  #Raw,,False,Sat Jul 02 11:34:52 +0000 2011,1044,87122058743513090
43,Twitter Web Client,Everybody Please Look At @RealKingSwag Pics,,False,Fri May 27 04:35:41 +0000 2011,106,73970608244928512
68,Twitter for iPhone,"“@OfficialMateo: Technology unites those who are separated, and separates those who are united.”No Wonder I Never See U http://t.co/99kA55lr",,False,Fri Sep 16 01:04:16 +0000 2011,115,114504841967050752
62,Twitter for iPhone,“@JeffOlson12: my neighbor is mowing the lawn in the dark....lol”&gt;&gt; Dawg Chill It's Just Me,,False,Thu Sep 22 00:34:36 +0000 2011,136,116671705031774208
29,Twitter Web Client,If you guys wana laugh follow @JW00DZ,,False,Thu Mar 31 19:12:02 +0000 2011,89,53535038398144512
67,Twitter Web Client,I Swear.............You Dont Know This City Anymore,,False,Sat Oct 08 07:43:09 +0000 2011,250,122577758172880896
503,Photos on iOS,Mario Stop Throwing My Sister Bro........Seriously http://t.co/uCbqN0xH,,False,Tue Nov 08 21:20:59 +0000 2011,1002,134017595882995712
241,Twitter Web Client,"""@xostellhudgens ahahaha oh yaaaa http://t.co/CezT85o"" Yo Thats My Hat Lol Good Seeing You the other Night @xostellhudgens",,False,Mon Aug 01 23:22:07 +0000 2011,264,98171680580579329
117,Twitter Web Client,HAPPY BIRTHDAY BRUNO MARS #YourMaHommie,,False,Sat Oct 08 06:05:26 +0000 2011,949,122553167580905472
126,Twitter for iPhone,I Be Thinkin Bout You,,False,Mon Oct 24 08:17:17 +0000 2011,691,128384553873178624
131,Twitter for iPhone,My Mom Just Told Me After Watching A Boxing Match To Protect MySelf At All Times #ImScared,,False,Sun Sep 18 04:19:09 +0000 2011,430,115278662185664512
52,Twitter Web Client,I Think @jordynwoods Is Too Real... #definatelynothacked,,False,Wed Aug 31 04:14:31 +0000 2011,161,108754515108446208
79,Twitter for iPhone,@jordynwoods Sup bestie,jordynwoods,False,Wed Mar 09 02:09:33 +0000 2011,359,45305188935933952
298,WhoSay,#RealGs Learn From 2011 & Make 2012 Even Better. Happy New Year!,,False,Sun Jan 01 02:51:24 +0000 2012,1381,153307306812116994
99,Twitter Web Client,"Been A While, But... I Just Got Hacked By The Intelligent, Perceptive, And Most Knowledgeable Human... @ImNotMoises. #SwagHacked #Boss",,False,Sun Dec 11 23:01:15 +0000 2011,220,146001627168514048
33,Twitter for iPhone,@AllyWick Okay Ummm................................. #Raw,allisonjene_,False,Wed Jun 29 03:08:13 +0000 2011,61,85907394848239616
52,Twitter for iPhone,“@ItsJustMeKatieL: @officialjaden Do You Like My Swag Hat? #Swag  http://t.co/Zbe4BolY” Omg That's Soo Dope #TaylorGang,,False,Sun Oct 09 19:14:49 +0000 2011,58,123114210489151488
88,Twitter Web Client,Uhhh I Just Woke Up #IGoToSleepToLate..............#CuzImReal,,False,Sun Sep 11 22:32:06 +0000 2011,274,113016995401830400
110,Twitter for iPhone,Mr.Rager,,False,Fri Dec 09 19:31:51 +0000 2011,568,145224156949127168
189,Twitter Web Client,Time To Play Monopoly,,False,Thu Dec 29 20:54:35 +0000 2011,502,152492731741126656
103,Twitter Web Client,http://t.co/xpi0AXF,,False,Wed Jun 29 06:53:28 +0000 2011,204,85964080938106880
115,Twitter Web Client,O My Goodness Did @scooterbraun Just Say #TheOtherCoast,scooterbraun,False,Wed Jun 01 07:14:43 +0000 2011,407,75822566379499520
30,Twitter Web Client,@jw00dz Its Your Big Day Haha,,False,Wed Aug 10 22:54:55 +0000 2011,80,101426327751626752
417,Twitter for iPhone,First Day Of School #BoxedWaterSwag  http://t.co/wcthNX3,,False,Wed Sep 07 15:46:51 +0000 2011,711,111465462759555072
33,Twitter Web Client,#7bars......,,False,Fri Mar 11 04:17:23 +0000 2011,164,46062134811037696
114,Twitter for iPhone,That Awkward Moment When You Didn't Mean To Tweet @ThatKidMannny Cuz He Had Nothing To Do With The Situation,,False,Sat Jun 04 20:19:05 +0000 2011,332,77107124609613824
234,Twitter Web Client,Real G's Chew Ice,,False,Sat Apr 02 05:36:22 +0000 2011,782,54054546351198208
59,Twitter Web Client,You Know That Thought Your Thinking Right Know.......Yeah Same,,False,Mon Oct 17 22:52:41 +0000 2011,219,126068141494247425
135,Twitter Web Client,#FollowBack Friday Swag! I'm following 25 people today. Holla @ ya boy!,,False,Fri Dec 16 18:38:39 +0000 2011,543,147747483173396480
70,Twitter for iPhone,No Marvin I'm Not Chillin With You Tonight.....,,False,Tue Oct 18 03:21:58 +0000 2011,268,126135907316281344
218,Twitter for iPhone,Just Went Shoe Shopping And Got These Cuz I'm Real  http://t.co/XD48jSm,,False,Thu Jun 30 23:12:09 +0000 2011,546,86572759626428417
90,Twitter Web Client,#MarvinsRoom,,False,Wed Jul 06 07:54:57 +0000 2011,507,88516269384544256
86,Twitter for iPhone,#WayTooReal I Have Four Batteries Between My Fingers #Really........? #TooReal,,False,Thu Aug 18 01:04:23 +0000 2011,200,103995621651910657
9655,TweetDeck,"If it's a big enough stone, you can kill way more than two birds.",,False,Tue Jan 09 20:18:43 +0000 2018,3648,950824176167858176
50,Twitter Web Client,"""@alexis_duran97 let's get #hatting to be a top trend!"" Uhhh Why?",alexis_duran97,False,Fri Aug 19 23:33:40 +0000 2011,172,104697568134565889
30,Twitter Web Client,Every body follow my second brother @JW00DZ,,False,Fri Mar 11 04:24:41 +0000 2011,79,46063970725007360
239,Twitter Web Client,"New Year, Same Drive. Gotta Stay On My #RealGs Grind.",,False,Mon Jan 02 18:35:11 +0000 2012,959,153907203676454912
72,Twitter Web Client,Someone Catch Me..,,False,Mon Oct 24 13:24:21 +0000 2011,341,128461828278857728
44,Twitter for iPhone,Chillin Wit @TreySmith Bout To Hit The Studio #RealGs,,False,Wed Oct 12 00:10:41 +0000 2011,126,123913440455696384
110,Twitter for iPhone,Thank You @Warcraft For Making The Greatest Game Ever  http://t.co/X1BG3es,,False,Thu Aug 25 22:42:10 +0000 2011,227,106858937642528768
78,Twitter for iPhone,"“@alishasecic: @officialjaden @justinbieber australia got his album on the 28th so we got it before you, jealous. ;)” Umm No..",,False,Wed Nov 02 06:01:29 +0000 2011,329,131611870489624577
335,Camera on iOS,Bout To Hit The HalfPipe #RealRaw http://t.co/6Ad3sBkY,,False,Sat Oct 15 00:20:32 +0000 2011,296,125003082751942657
352,Camera on iOS,Bout To Swag On The HalfPipe #RealRaw http://t.co/GkXL3DET,,False,Sat Oct 15 00:15:08 +0000 2011,348,125001723537408000
212,Twitter Web Client,Why is Always Say Never Trending?? #pesst,,False,Sat Apr 02 01:48:35 +0000 2011,1250,53997223209484288
251,Twitter for iPhone,Dear People That Wanna Be Successful At Anything.........Preparation Is The Key,,False,Sun Nov 13 19:32:58 +0000 2011,941,135802352174243840
57,Twitter for iPhone,Guy I Feel Really Bad About Shooting @NikoKSDimartino and @ThatKidMannny So Please Follow Them So I Don't Feel So Bad #IWasBAK,,False,Fri May 20 20:00:35 +0000 2011,159,71666650251935744
7,TweetDeck,@realUpyernoz We just found a few hiding in the warehouse – you should be able to grab a set now! https://t.co/qj1rwlzw6h,realUpyernoz,False,Tue Jan 30 18:16:36 +0000 2018,1,958403589281591297
32,Twitter for iPhone,Wow @jordynwoods is really real. #definatelynothacked,,False,Thu Jun 23 02:16:20 +0000 2011,100,83720009850957827
151,Twitter Web Client,4 Days Left In 2011. What Was Your Favorite Song Of The Year? #soundoff,,False,Tue Dec 27 17:36:43 +0000 2011,442,151718164768628736
231,Twitter for iPhone,That Awkward Moment When I'm In Your House And You Don't Know Then You Come Up The Stairs And I'm Chillin With Your Friends. #OhhhhSupBro,,False,Thu Jun 23 05:19:56 +0000 2011,926,83766213121032192
84,Twitter for iPhone,Vote For @liltwist For MTV Breakthrough Artist Of The Year  http://t.co/dB9JShtI,,False,Mon Dec 12 19:14:57 +0000 2011,299,146307065403555841
40,Twitter Web Client,#7bars,,False,Thu Mar 10 10:41:02 +0000 2011,166,45796296069615617
104,Twitter Web Client,Sooo It's too early to hack..... soo im just going to say i was here @jordynwoods :),,False,Thu Jul 14 19:43:11 +0000 2011,239,91593605705244672
308,Photos on iOS,Uhhh....... RealGs Crawl In The Bushes With Full Camo....#SwagSquad http://t.co/y6qecJoH,,False,Wed Nov 09 22:34:35 +0000 2011,471,134398504582922240
52,Twitter Web Client,#WHATSSLEEPTOAGOBLIN get it trending,,False,Fri Mar 11 11:53:19 +0000 2011,244,46176874078011393
711,Twitter for iPhone,...,,False,Sat Oct 15 05:07:19 +0000 2011,988,125075256594542593
31,Twitter Web Client,If Your Not Following My Hommie @vincentbond12 Then #IJustHaveNothingToSay,,False,Wed Sep 28 22:24:03 +0000 2011,78,119175566833360896
74,Twitter for iPhone,You Know What's Dope........ #Nothing,,False,Sat Oct 01 07:55:07 +0000 2011,298,120044053185310720
313,Twitter Web Client,One last call I need a true fan this time,,False,Sun Mar 13 07:39:40 +0000 2011,1152,46837818160463872
49,Twitter for iPhone,Just Chillin At City Walk And Theres No One Here... Haha I Fly Here I Come #RealGs,,False,Fri Nov 04 16:06:37 +0000 2011,196,132488930653257729
33,Twitter Web Client,Lets get #7bars trending,,False,Fri Mar 11 03:59:56 +0000 2011,240,46057742753992704
57,Twitter for iPhone,Hey @bb_louis Stop Taking All Of @JillianSay's Tweet Cuz Your Not At Sushi With Us Lol #DoctorStalker,,False,Sun Nov 27 00:06:05 +0000 2011,168,140582124397928448
124,Twitter Web Client,@scooterbraun Is So Real He Needs Two Claps #DoubleClap #PowerStep,scooterbraun,False,Wed Jun 01 07:23:22 +0000 2011,489,75824745198788608
127,Twitter Web Client,Online #IThink,,False,Sun Jul 03 10:01:38 +0000 2011,418,87460984083591168
68,Twitter for iPhone,Me @ImNotMoises @JW00DZ And @ThatKidMannny Just Schwagged All Over #SkateLab. #Skating #YeahBroo #SkaterVoice,,False,Fri Jun 24 22:24:44 +0000 2011,147,84386502771089408
131,Twitter Web Client,#realGs give thanks everyday. What are you thankful for?,,False,Sat Dec 24 21:58:58 +0000 2011,356,150696995252744192
93,Twitter Web Client,#FROMTHESTREETS,,False,Mon Mar 14 13:01:02 +0000 2011,453,47281078918062080
159,Twitter Web Client,Going To Sleep..... I Mean Staying Awake Cuz Real G's Don't Sleep #BAK,,False,Fri May 13 07:41:04 +0000 2011,485,68943830480719873
42,Twitter for iPhone,#RealGsStartTrends @KentonJDuty,,False,Sun Nov 13 05:46:50 +0000 2011,126,135594448473178112
65,Twitter for iPhone,Packing Up To Camp Out At My House #WishMeLuck,,False,Sun Oct 02 01:59:24 +0000 2011,207,120316923337641985
110,Twitter for iPhone,If Swag Hats Become Main Stream You Know Who Swaged It First.....#RealGs #KeepItWarmInTheSummer,,False,Fri Oct 28 22:09:16 +0000 2011,438,130043479073112065
91,Twitter for iPhone,That Awkward Moment When Your Friend Drives Off With Your Brother Without Telling You. #UmmmmThatsBurnt HAHA #ReallyThoItsNotFunny,,False,Wed Jun 22 00:23:20 +0000 2011,308,83329185497616384
51,Twitter for iPhone,Going To The Gym @ImNotMoises Abd @OfficialMateo Are Taking Way To Long,,False,Sun Sep 18 19:51:33 +0000 2011,123,115513306269229056
39,Twitter Web Client,Every Body Follow @Mr__UnCool,,False,Wed Jun 08 21:33:04 +0000 2011,106,78575294050611200
69,Twitter for iPhone,Warrior Was The Greatest Movie I Have Ever Seen Hands Down To EveryBody That Had Anything To Do With It #IHaveNothingToSayInThisHashtag,,False,Mon Sep 12 04:36:52 +0000 2011,201,113108794216685568
86,Twitter for iPhone,Skating............. #YeahThatsIt,,False,Fri Sep 02 05:53:29 +0000 2011,323,109504196176388096
45,Twitter Web Client,Just Bought @BigSean Album Go Do It. #BigSeanVoice  http://t.co/O2DRvLB,,False,Tue Jun 28 19:05:52 +0000 2011,166,85786006963499009
19,Twitter Web Client,@annem1092 your chilin dont trip everbody is gunna be fine,annemollison_,False,Fri Mar 11 10:32:27 +0000 2011,26,46156524254527488
49,Twitter Web Client,I Don't Know How Instagram Works......#Help,,False,Tue Oct 18 04:39:07 +0000 2011,204,126155321885470720
37,Twitter Web Client,#7BARS..,,False,Thu Mar 10 10:49:16 +0000 2011,139,45798368051609600
96,Twitter Web Client,I've Bin Thinkin Bout Forever....,,False,Sat Nov 05 22:08:35 +0000 2011,421,132942409377128448
159,Twitter Web Client,I Am Just So Confused Right Know,,False,Sun Dec 11 08:04:48 +0000 2011,538,145776027686285312
39,Twitter for iPhone,“@MandyWilliamsss: CERTAIN people.. ;)” #UnCompleteTweets Certain People What?,,False,Wed Sep 14 04:58:09 +0000 2011,86,113838923578482688
78,Twitter for iPhone,Bumping @MacMiller Watching Men In Black..... #MostDope,,False,Thu Sep 29 00:42:27 +0000 2011,224,119210395541061634
57,Twitter for iPhone,Me @JW00DZ @OfficialMateo and @ImNotMoises Are Looking For @jordynwoods  In The Mall #SHOWYOURSELF,,False,Sat Sep 10 23:27:48 +0000 2011,135,112668625718099971
308,Twitter Web Client,Life's Good #ILoveMyFans,,False,Tue Aug 09 23:18:07 +0000 2011,962,101069776264237056
44,Twitter Web Client,#7BARS #FROMTHESTREETS,,False,Thu Mar 10 10:58:05 +0000 2011,178,45800585395580928
49,Twitter for iPhone,Why?.... #ItsKindaFunnyTho,,False,Sat Oct 01 06:58:12 +0000 2011,138,120029728592769024
37,Twitter Web Client,@Jsmitto4 Just Crossed A Line,JahhTheGreat,False,Wed Jun 01 07:11:11 +0000 2011,98,75821679208693760
274,Twitter Web Client,http://t.co/qZ950aZN Let it Play #ThinkinBoutYou,,False,Sat Nov 19 09:16:20 +0000 2011,689,137821498051280898
161,Twitter for iPhone,Every Up Has A Down Every Back Has Front,,False,Sat Nov 12 22:17:07 +0000 2011,607,135481274776305664
155,Twitter for iPhone,Life's Funny But Always Be Grateful For What You Have And Don't Worry About What You Will Soon Lose... #CrossThatBridgeWhenItComes,,False,Sun Oct 30 17:54:18 +0000 2011,632,130704091507736576
117,Twitter Web Client,Last Night Was The best Night Ever... #PartyTime,,False,Mon Jun 06 05:26:59 +0000 2011,410,77607395303501824
1402,Twitter Web Client,Just Got Attacked By 100 Girls At The Movies.  #NotTight,,False,Sun Jun 26 06:38:27 +0000 2011,5609,84873139028361216
112,Twitter for iPhone,Me And @OfficialMateo Just Got Yelled @ For Skating In The Westlake Promenade And Kept Skating Cuz Were #Rebels,,False,Sat Sep 03 04:32:41 +0000 2011,313,109846250031038464
138,Twitter Web Client,Just Landed In Philly #IfYouSeeMeSayWassup,,False,Mon Aug 08 02:16:57 +0000 2011,407,100390005226225665
48,Twitter for iPhone,Hey @Telananicole Happy Birthday And Many More #MuchLoveFromTheSmiths,,False,Wed Nov 09 05:17:59 +0000 2011,108,134137639170347008
60,Twitter Web Client,http://t.co/dlIq8FH,,False,Tue Jun 28 18:45:49 +0000 2011,128,85780961098350592
235,Twitter for iPhone,“@ThelIluminati: @officialjaden Greetings young brother. ▲” Ahhhhhhhhhhhhhhh!!!!!!!! #Nope,,False,Thu Nov 17 23:30:08 +0000 2011,798,137311589173956610
105,Twitter for iPhone,8,,False,Thu Dec 29 04:50:40 +0000 2011,303,152250156018962432
288,Twitter Web Client,That Awkward Moment When Your Voice Cracks In TinyChat,,False,Wed Jul 06 08:02:32 +0000 2011,1084,88518177499267072
20,Twitter Web Client,@JW00DZ @ThatKidMannny @JW00DZ @ThatKidMannny @JW00DZ @ThatKidMannny @JW00DZ @ThatKidMannny @JW00DZ @ThatKidMannny @JW00DZ @ThatKidMannny,,False,Tue May 24 03:13:12 +0000 2011,52,72862685670293504
121,Twitter for iPad,#realgs Move in Silence like Vegetables,,False,Thu Mar 31 18:52:26 +0000 2011,394,53530104218927104
101,Twitter for iPhone,Good Luck @ Work Today @Officialmateo Hahahahahah I Wish I Was There,,False,Tue Jan 10 19:49:37 +0000 2012,218,156825038023168000
41,Twitter for iPhone,“@BelieberMollie: @officialjaden Even a tweet from you saying hi would mean the world to me. #neversaynever” Sup,,False,Wed Oct 05 23:59:28 +0000 2011,70,121736290235461633
778,Twitter for iPhone,Thinkin Bout You,,False,Fri Nov 18 14:13:33 +0000 2011,5654,137533906353258496
68,Twitter for iPhone,Just Went To Another Store #IStayRaw,,False,Tue Jun 07 03:03:29 +0000 2011,198,77933671176355840
107,Twitter for iPhone,#east,,False,Wed Mar 09 19:14:37 +0000 2011,696,45563153911783424
109,WhoSay,Happy BDay @TreySmith your my homie 4 life & brother from another mother. RealGs Oh and btw mw3 all night tonight...... http://t.co/0fhP9Fa3,,False,Fri Nov 11 21:08:06 +0000 2011,314,135101517354115072
103,Twitter for iPhone,Only Cudi Can Interrupt A Cudi Session,,False,Sun Sep 18 21:54:08 +0000 2011,271,115544155421290496
151,Twitter Web Client,Im Sick But Getting Better.......#RealRaw,,False,Tue Jul 26 01:04:23 +0000 2011,475,95660704148897792
26,Twitter Web Client,@jdbtosigning yes I am with you,westuckeraccess,False,Fri Mar 11 10:58:13 +0000 2011,39,46163007226650624
845,Twitter for iPad,I'm so G I'm Almost H,,False,Thu Mar 31 23:57:25 +0000 2011,3485,53606855615852544
279,Twitter Web Client,About To Have #1Million Followers #ILoveMyFans...................#ThatRepSpace,,False,Sat Jul 16 22:43:03 +0000 2011,1238,92363644553265152
179,Twitter for Websites,Hey @SelenaGomez Its Way To Bright In Here #HitTheLights  http://t.co/TWrk56Ka #GetIt,,False,Wed Nov 16 22:00:07 +0000 2011,554,136926546601586688
74,Twitter for iPhone,Dear Kids Who Go To School Next To Me Don't Worry Me And @ImNotMoises  Are On The Way To Scream #TaylorGang At You,,False,Mon Oct 17 22:09:54 +0000 2011,172,126057372027326464
43,Twitter for iPhone,EveryBody Follow @SirUnCool He's The Realist Sneaker Hook Up #ToRaw,UnAmericanIdol5,False,Sat Jul 09 21:04:27 +0000 2011,143,89802114087403520
165,Twitter Web Client,Omg My iPhone Just Talked......,,False,Fri Oct 14 22:52:41 +0000 2011,577,124980977972936706
21,Twitter Web Client,Yo @OreWahnishe #YouAreMyDude,OreWahnishe,False,Tue Oct 11 04:37:11 +0000 2011,40,123618120358301696
86,Twitter for iPhone,Enemy Territory,,False,Tue Dec 27 04:25:01 +0000 2011,224,151518926285701120
142,Twitter for iPhone,(:,,False,Mon Oct 24 19:24:39 +0000 2011,729,128552499807391745
95,Twitter Web Client,Really Dude?,,False,Tue Sep 13 04:31:17 +0000 2011,409,113469774444507137
127,Twitter for iPhone,People Lose Almost Half There Friends Every Seven Years.... #StoryOfMyLife,,False,Sat Nov 05 06:24:43 +0000 2011,534,132704880723886080
56,Twitter for iPhone,@JadensSmile,peachwhisper,False,Thu Dec 15 18:05:32 +0000 2011,93,147376762622443520
272,Twitter for iPhone,Learning about twitter from @AlfredoFlores,,False,Wed Mar 09 01:41:28 +0000 2011,1759,45298120585777152
44,Twitter Web Client,EveryBody Follow @ibellapeschardt,,False,Mon Sep 19 06:41:50 +0000 2011,81,115676957596856320
39,Twitter for iPhone,“@ToniJadenatesxo: Never Ever Had A Tweet From @officialjaden Maybe Todays The Day? #ProbablyNot” Yeah I Agree #ProbablyNot,,False,Sat Oct 08 21:12:02 +0000 2011,96,122781321146793984
211,Twitter Web Client,My Timeline Looks Like Sportscenter.,,False,Sun Jan 15 01:18:39 +0000 2012,1082,158357393246396417
48,Twitter for iPhone,Why Did I Look At That Picture....... #MarvinsRoom,,False,Sat Oct 08 01:26:56 +0000 2011,154,122483080308080640
54,Twitter for iPhone,#Chilin,,False,Sun Oct 09 00:30:39 +0000 2011,267,122831303853883393
32,Twitter Web Client,Guys Btw #RealGs Use @Whoopash.......#FollowFollowFollowPlease,,False,Thu Oct 13 22:26:09 +0000 2011,102,124611913337405440
56,Twitter for iPhone,Uhh Ohh #MarvinsRoom,,False,Sun Oct 02 07:58:57 +0000 2011,250,120407408806871041
209,Twitter for iPhone,RealGs #Uncool2012 http://t.co/MsZuABur,,False,Thu Dec 15 18:48:08 +0000 2011,382,147387475772440576
88,Twitter Web Client,Playing World Of Warcraft With @Jw00dz I Wish He Would Tweet Again #JoshComeBack,,False,Wed Aug 03 03:55:17 +0000 2011,181,98602816104435714
80,Twitter for iPhone,Chilin,,False,Mon Sep 05 01:09:21 +0000 2011,321,110519853248552960
36,Twitter for iPhone,@Mr__UnCool rep the #EAST,DanielDartiste,False,Wed Mar 09 19:10:57 +0000 2011,136,45562231710154753
22,Twitter Web Client,@ImmaSuperHero_  #DREAMSCOMETRUE,hellogiulietta,False,Fri Mar 11 10:45:30 +0000 2011,37,46159808658800640
48,Twitter for iPhone,Dang That Was My Favorite Part..  #LifesShort,,False,Mon Sep 26 22:15:27 +0000 2011,132,118448625125818368
128,Twitter for iPhone,EveryOne Stop! And Ask Yourself Is It Worth It....,,False,Fri Nov 04 18:54:28 +0000 2011,640,132531172361244672
144,Twitter Web Client,Am I The Only One That Thinks That @imnotmoises Doesn't Have Pants On In This Pic http://t.co/S20OCaF,,False,Sun Jul 03 04:16:06 +0000 2011,404,87374030012817408
328,Instagram,Waking Up Isn't Fun http://t.co/dN3OeTHi,,False,Wed Dec 07 02:15:25 +0000 2011,593,144238554132922368
256,Twitter for iPhone,It's Christmas,,False,Sun Dec 25 07:00:03 +0000 2011,1083,150833165718650880
194,Twitter for iPhone,The Girl That I Would Try Is Happy Wit A Good Guy And I Bin Thinking Soo Much That I'll Call Her Any Way And Say.... #MarvinsRoom #DrakeLine,,False,Mon Jul 11 04:39:55 +0000 2011,773,90279126476398592
64,Twitter for iPhone,Just Left The Promenade Met Some Fans #StaySwag,,False,Sun May 22 05:09:14 +0000 2011,256,72167110104719360
77,Twitter for iPhone,"Thank You Everybody Who Helped Me Get To 1,000,000 Likes On #FaceBook #LoveAllMyFans",,False,Mon Oct 17 20:16:38 +0000 2011,275,126028867570909184
129,Twitter for iPhone,I Had So Much Fun..... Not Having Any Fun At All..... #GoodPeopleBadMemories  #IGotTrustIssuesWithMarvinInHisRoom,,False,Mon Jul 11 23:28:05 +0000 2011,451,90563037521657856
82,Twitter for iPhone,Yes First Day Of Intense Training EveryThing Went Amazing.........Until I Through Up #YeahImReal #SorryMateo  http://t.co/luBRvHOA,,False,Mon Oct 03 22:26:59 +0000 2011,202,120988242748256256
50,Twitter for iPhone,EveryBody Follow My Hommie @TheConnorCruise Now! #NoJoke,,False,Wed Jun 01 05:04:03 +0000 2011,108,75789683988246530
1263,TweetDeck,"Love is a shambling thing.

Valentine's Day Cards available now: https://t.co/qj1rwlzw6h https://t.co/Zs1dCRGlj1",,False,Fri Jan 12 17:57:00 +0000 2018,192,951875674985385985
109,WhoSay,Mark your calendars! #swag http://t.co/7ZM5sfxA,,False,Tue Dec 06 04:27:50 +0000 2011,258,143909490499141635
90,Twitter Web Client,@TheAlliSimpson We All Need To hang,allisimpson,False,Thu Aug 11 04:20:21 +0000 2011,318,101508226188709888
