id,created_at,text
371252365489217536,2013-08-24 12:47:16,@mountain_goats @actualjellyfish NOTHING IS IN EFFECT. NOTHING HAS EVER BEEN IN EFFECT.
371116864564256768,2013-08-24 03:48:50,"@gurlpuhleeze @kateleth @bettyfelon @NY_Comic_Con We did indeed. Not blaming, just had many messages so wanted to explain why can't be there"
371113633410846720,2013-08-24 03:35:59,"RT @lapodfest: We're very excited to announce that @NightValeRadio will be performing live at LA PodFest, Oct. 4-6 at Sheraton Delfina in S…"
371111526649712640,2013-08-24 03:27:37,@ryanpequin @woodmuffin do it.
371110782979018752,2013-08-24 03:24:40,"@woodmuffin we're more ""family circus"" than ""Garfield"""
371110546760032256,2013-08-24 03:23:43,RT @woodmuffin: @NightValeRadio why did you ask for a panel and not an entire strip?
371080260193771520,2013-08-24 01:23:23,"To the many people contacting us about this: NY Comic Con turned down our application for a panel, so we will not be there. Sorry!"
371040933648670720,2013-08-23 22:47:06,"If at first you don't succeed, look around and find out who is trying to sabotage you with telepathic interference. It is someone you know."
370926669701214208,2013-08-23 15:13:04,@Thiefree Probably not. All songs available from their artists.
370926445435965440,2013-08-23 15:12:10,@ArtfulMagpie SOON
370923842492854272,2013-08-23 15:01:50,You all are apparently pushing TopatoCo to their limit. KEEP GOING. KEEP GOING. http://t.co/YjvBl5ab5y
370922815488135168,2013-08-23 14:57:45,All your Facebook friends invite you to like That Abandoned Car Near The Elementary School. Their profile pics are all just black squares.
370634006305308672,2013-08-22 19:50:07,"Duck Dynasty recap: a tiny, faint star died billions of years ago. The light of its nova finally reaches earth but goes unnoticed."
370580161802301440,2013-08-22 16:16:10,@terrymakes pretty strict ticket limit. All sale for both shows are small groups. Just went fast
370575466329284608,2013-08-22 15:57:30,Tickets for late show on sale in just a few minutes. Heads up. http://t.co/cswgdBrqa0
370561850880319488,2013-08-22 15:03:24,Night Vale late show w/ @jacksonpublick @MaraWritesStuff @jasonwebley and @ThrillingAdv players. Tickets in 1 hour. http://t.co/cswgdBrqa0
370542615088754689,2013-08-22 13:46:58,"RT @jasonwebley: Tickets to 2nd @NightValeRadio NY show (w/me) go on sale at noon EST. First one sold out in 1 minute, act swiftly: http://…"
370293219109511168,2013-08-21 21:15:57,Ask your doctor a question. Receive an answer. Shiver. Think about the answer.  Shiver. Think about the answer. Think about it. Shiver.
370220271510110208,2013-08-21 16:26:05,Also an interview with Wired if you didn't see it: http://t.co/YA2DBHFqdM
370218490960941056,2013-08-21 16:19:01,Here's a thing we did: http://t.co/z12nfAfYl8
370212983814619136,2013-08-21 15:57:08,"RT @mountain_goats: if everybody who follows me would give this a boost, it really seems worthwhile: http://t.co/klBpsmmpPh"
370189117302140928,2013-08-21 14:22:18,@maureenjohnson Let's get buried.
370188410905833472,2013-08-21 14:19:29,"Saying that it's ""your blood"" makes you sound really possessive. I like to think of it as OUR blood."
370188128696287232,2013-08-21 14:18:22,RT @RaeBeta: Are you listening to @NightValeRadio? Here's why you should be: http://t.co/KzbGux3WxT #NightVale
369945363928477696,2013-08-20 22:13:42,@thesparxalch we are open to going just about anywhere if the terms make sense for us
369929293163270144,2013-08-20 21:09:51,Questions or discussion about Night Vale live shows? Here you go. Early show: https://t.co/gXhEIocYay Late show: https://t.co/TshCEajDrI
369897630853120001,2013-08-20 19:04:02,RT @ThrillingAdv: Seeing the WJ Players w @NightValeRadio 10/10? Come see em @BellHouseNY Fri 10/11! http://t.co/0EPAVGAGH5 @PFTompkins @Pa…
369887331278270464,2013-08-20 18:23:06,@msimon129 @NY_Comic_Con see our last tweet
369885501886447617,2013-08-20 18:15:50,@bohemu @NY_Comic_Con they turned us down. we also applied like 20 minutes before close of applications so
369885119697281024,2013-08-20 18:14:19,Second October 10 Night Vale Live show added by popular demand! Tickets on sale Thursday Aug 22 at noon EST! http://t.co/a9u0Ay4Hne
369854302128726016,2013-08-20 16:11:51,...that was quick.
369851603446018048,2013-08-20 16:01:08,Tickets for Night Vale Live in NYC on sale NOW http://t.co/kKO7cDZ6Kc
369836723120787457,2013-08-20 15:02:00,Night Vale Live NYC w/ @MaraWritesStuff @jacksonpublick @jasonwebley &amp; @ThrillingAdv players goes on sale in 1 hour! http://t.co/a9u0Ay4Hne
369830286118240256,2013-08-20 14:36:25,@suhMANTHA email nightvale@commonplacebooks.com
369829701021233152,2013-08-20 14:34:06,.@smgiscool Other live shows scheduled in October. Confirmed: Greensboro. Very likely: Los Angeles. Want us in your town? Bug a venue.
369822495395692544,2013-08-20 14:05:28,Tickets for Night Vale Live in NYC go on sale in less than two hours. Start running. Run. Are you running? http://t.co/a9u0Ay4Hne
369819060885676032,2013-08-20 13:51:49,The stars are one giant QR code. Scan it to achieve a quiet oblivion.
369645017784020992,2013-08-20 02:20:14,"Oh, what's this? http://t.co/gslVuj7Yi4"
369560983179505665,2013-08-19 20:46:19,McDonalds: You Deserve To Break Today.
369506444338397185,2013-08-19 17:09:36,Night Vale NRA bumper stickers. Postcards from Night Vale. A Glow Cloud shirt that glows. Blood. Longing. Darkness. http://t.co/5F0QKv0bkF
369501734592204800,2013-08-19 16:50:53,".@DreamingMaya September 1st, Episode 30, ""Dana"""
369478551109500929,2013-08-19 15:18:45,"You are a special person. In fact, you are one of only a handful of people to ever inhabit your body."
369476945689714688,2013-08-19 15:12:23,RT @mikerugnetta: Did you know you can make a month recurring donation to @NightValeRadio? You can. And should. http://t.co/Rgb4oXoWKX
369476268372160513,2013-08-19 15:09:41,Live NY show w/ @MaraWritesStuff  @jacksonpublick @jasonwebley &amp;  @ThrillingAdv players. Tickets tomorrow at noon EST http://t.co/a9u0Ay4Hne
369456968903057409,2013-08-19 13:53:00,"The five basic tastes are sweet, sour, tingly, oh no oh no oh no...oh no, numb, and umami."
369288563172442112,2013-08-19 02:43:49,"Follow your heart. (It's easy to track, because it crawls slowly and leaves a noticeable trail.)"
369132486200020992,2013-08-18 16:23:37,"Was that cereal you had this morning? Did you check carefully before eating? You know what, never mind. Better to not think about it."
368990909917978624,2013-08-18 07:01:03,"A partial list of things currently inside of you: blood, skull, ghost."
368843906294616065,2013-08-17 21:16:54,There's nothing under your bed. There's nothing in your closet. Nothing waits in every darkness. Nothing is the most terrifying thing of all
368764663682437120,2013-08-17 16:02:01,Reminder: Tickets for October live show go on sale Tuesday at noon EST. Hold your credit card to night sky to order. http://t.co/a9u0Ay4Hne
368745693470400513,2013-08-17 14:46:38,The universe is vast. You are also vast. So is an ant. There are different sizes of infinity.
368498433352425472,2013-08-16 22:24:07,RT @kevinrfree: OtotheMtotheG. Doing something very special with @NightValeRadio in October!!
368473844723355649,2013-08-16 20:46:25,@ClemyW know any venues willing to fly us out?
368472183305011200,2013-08-16 20:39:49,"Tickets for Night Vale Live go on sale Tuesday, August 20, at noon EST. Get them before you're gone. http://t.co/a9u0Ay4Hne"
368455616224047105,2013-08-16 19:33:59,Your Man Card has been revoked. You aren't a real man. You have short tentacles &amp; can't survive out of water. Here's your Cuttlefish Card.
368411486957621248,2013-08-16 16:38:37,@BassoonJokes hey thanks
368410784940167169,2013-08-16 16:35:50,"No shirt, no shoes, no purpose, no reality, no physical manifestation, no history, no service"
368404919398961152,2013-08-16 16:12:32,@maureenjohnson It's fine. Everything's going to be fine. *eyes shift* *a single bead of sweat staggers slowly down right temple*
368194784915390464,2013-08-16 02:17:32,"You can lead a horse to water, but you can't prove that anything is real."
368135502740062208,2013-08-15 22:21:58,@flannel_toilet early july
368135000816111616,2013-08-15 22:19:58,.@maxlavergne the loud humming noise comes from the moon. don't they know anything about science?
368126568528625664,2013-08-15 21:46:28,Count your blessings. Count those blessings as they come in through the windows. Count them as they hiss and slither toward your feet.
368118713050214401,2013-08-15 21:15:15,RT @ThrillingAdv: DIDN'T YOU HEAR? @MarcEvanJackson @MarkGags @Cackowski @hallublin @Annie_Savage join @NightValeRadio 10/10 in NY! http://…
368028638874071042,2013-08-15 15:17:19,"And remember: The Cecil/Carlos shirt does not have to feature depictions of either Cecil or Carlos. (It can, but doesn't have to.)"
368027994591219712,2013-08-15 15:14:46,Last news tweet of day: We have two T-shirt design contests running right now. Enter before the end of August! http://t.co/vUGoLjzkPA
368017782773792769,2013-08-15 14:34:11,@tjdietderich soon
368017358834511873,2013-08-15 14:32:30,"@smgiscool yes, that is likely in 2014. No other info for now."
368017206799392768,2013-08-15 14:31:54,.@virtualbri this show is in fact a taping for a live episode!
368015222084096000,2013-08-15 14:24:01,ATTENTION There will be a Night Vale live show October 10th in NYC. Dead show to follow 50-80 years later. Info here: http://t.co/a9u0Ay4Hne
367995517822722048,2013-08-15 13:05:43,"If you liked the weather ""The Bus Is Late"" from ep 2, here's something to click: http://t.co/BO7ZxiIQtL"
367870742417137665,2013-08-15 04:49:54,@donni thanks v much!
367870678672109568,2013-08-15 04:49:39,RT @FavstarOfTheDay: Congrats @NightValeRadio! @donni picked your tweet as Tweet of the Day: http://t.co/lZ5WjXgTmq
367812820215136256,2013-08-15 00:59:44,We apologize for anything that happened. We apologize for anything that you felt. We apologize for anything that you will feel soon.
367812186522923008,2013-08-15 00:57:13,FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT FIT http://t.co/ocIMMp3aYU
367810982195654656,2013-08-15 00:52:26,THIS IS JUST ONE EXAMPLE http://t.co/ry6X0icNXE
367749628026159104,2013-08-14 20:48:38,"Tomorrow: New episode (#29 ""Subway"") featuring guest writer Russel Swensen (@scribblymouse) and weather by Destroyer!"
367688134970310656,2013-08-14 16:44:17,Are you being followed by wolves? Take this quiz to find out.
367369773748715520,2013-08-13 19:39:14,POINT A POINT A POINT A POINT A POINT A POINT A POINT A POINT A http://t.co/AD2ijI4nXA
367363356220350464,2013-08-13 19:13:44,"Please disregard anything you might have seen, read, heard, or experienced."
367359561067286528,2013-08-13 18:58:39,EXHIBIT [ ] http://t.co/gXaigVFFSf
367359226424725505,2013-08-13 18:57:19,EXHIBIT 3 http://t.co/mibV36AaYU
367359123580403712,2013-08-13 18:56:55,EXHIBIT 1 http://t.co/pEeaFqajnw
367357895882866688,2013-08-13 18:52:02,"John Jacob Jingleheimer Schmidt: His name is an ancient curse, and now there's a dense fog, and I felt something slither across my foot."
367286549123448833,2013-08-13 14:08:31,Parents: Talk to your kids about pyramids. Ask them what they know. This is important. Ask them!
367118527792021505,2013-08-13 03:00:52,Most omnivores won't actually eat everything. You make one simple offer and they just start screaming.
367110582321053696,2013-08-13 02:29:18,"In space, no one can hear you scream. This is why we keep mp3s of your screams, which we'll listen to later, when we can truly enjoy them."
367068000693657600,2013-08-12 23:40:05,"Just to be completely transparent with you, I'm going to remove this coat and these bandages. Now you cannot see me at all."
366975124295000064,2013-08-12 17:31:02,"Get the hair you've always wanted. It's right here in a dripping clump, hanging from this hook. It's still warm."
366634071100624896,2013-08-11 18:55:48,"Go ahead and start tomorrow's diary entry with ""woke up covered in centipedes."" Do that now, and save yourself some time later."
366595466932142081,2013-08-11 16:22:24,Congratulations to our guest voice @kevinrfree for appearing on The Moth Radio Hour this weekend http://t.co/WdfOpovrDw
366364336714813440,2013-08-11 01:03:59,There is no cause for concern. We're way past that now. If you're not at least feeling mild terror then you haven't been paying attention.
366333419409514496,2013-08-10 23:01:07,"""I know you are, but what am I"" I ask the sky. ""I honestly don't know,"" I add. A single star moves slowly to prove it is just a plane."
366257481103572992,2013-08-10 17:59:22,"""Congratulations!"" reads the sign in your lawn. A blinking arrow is pointing to a deep hole in the earth. You feel rumbling or nothing."
366026103845945345,2013-08-10 02:39:58,"""We have you surrounded."" -literally everything that isn't you."
366024524019400704,2013-08-10 02:33:41,"If you only see one movie this year, it will be the one you last saw. You won't be seeing any more movies this year. Best you not know why."
365989498854711297,2013-08-10 00:14:30,RT @jordanlhawk: Woot! My @NightValeRadio t-shirt came today! http://t.co/diA6xVrdmj
365878825160163330,2013-08-09 16:54:44,"If wishes were horses, we'd have a faster way to flee from what all the nightmares turned into."
365855691447083010,2013-08-09 15:22:48,RT @FavstarOfTheDay: Congrats @NightValeRadio! @earfdae picked your tweet as Tweet of the Day: http://t.co/8710oUBb0J
365855587373809665,2013-08-09 15:22:23,@earfdae thanks for the ToTD!
365851324123856897,2013-08-09 15:05:27,You have nice skin. It really holds in all your blood and organs - no leaking or nothing. You look great.
365845457282412545,2013-08-09 14:42:08,"It is good to help children achieve their dreams, but dinosaurs are now becoming a real problem. So let's dial it back just a bit."
365843288713994241,2013-08-09 14:33:31,"#FF @rachelkann - feat in Ep 10 weather &amp; a masterful poet/dj. Here's her most recent piece ""come out"": http://t.co/vw2i3YlzbQ"
365839449575276545,2013-08-09 14:18:16,"#FF @MaraWritesStuff - voice of Faceless Old Woman &amp; terrific writer. Her play, Sheeple, is at NYC Fringe this week: http://t.co/UK3n8n0zLz"
365651146896982016,2013-08-09 01:50:01,"CANCER: Stop and smell the flowers. Nope those aren't real either. Where are you? What is this strange, lonely world? Hello? *echoes*"
365650643450478592,2013-08-09 01:48:01,"GEMINI: What has 4 legs in the morning, 2 in the afternoon, and 3 at night? This weird dog that needs a good home!"
365650139668426752,2013-08-09 01:46:01,"TAURUS: Children should be seen and not heard. It's the other way around in this dark forest, though. The GPS has stopped working, too."
365649636406468608,2013-08-09 01:44:01,ARIES: There are no dumb questions. Only dangerous ones. Watch your mouth. Watch your neighbor's mouth. Who is the rat here?
365649133031260160,2013-08-09 01:42:01,PISCES: They see you. Get out of your house. Run!
365648630171959299,2013-08-09 01:40:01,AQUARIUS: Your days are numbered. They're numbered randomly from here on out. Write everything down. Everything. Include dates.
365648126045978624,2013-08-09 01:38:01,"CAPRICORN: Sorry about that argument with your friend last week. But don't worry. Everything's been ""taken care of"" *wink* *gnarled grin*"
365647622737895424,2013-08-09 01:36:01,SAGITTARIUS: Some things are better left unsaid. They are written on limestone and buried under your home. Never look for these things.
365647119715024896,2013-08-09 01:34:01,SCORPIO: Roses are ash. Violets are ash. Ash. And some cold wind. Mostly ash.
365646615928774656,2013-08-09 01:32:01,"LIBRA: Ghosts aren't real, so I have no idea what that awful noise in your walls is. How long is your lease?"
365646113757343744,2013-08-09 01:30:01,"VIRGO: It's not to late! It's not too early, either! Time does not exist for you. Unfortunately, you are immortal."
365645609660715009,2013-08-09 01:28:01,LEO: You take the good. You take the bad. You take them both and there you have some cookies and some tarantulas all mixed together.
365568876081197057,2013-08-08 20:23:06,I'm over the moon. Now I'm under the moon. Now I'm over it. Now I'm under it. I feel like it's circling me somehow.
365494625961639936,2013-08-08 15:28:04,Current weather: tiny pink spiders
365478758095929346,2013-08-08 14:25:00,@piranhagroin let us know if you have a specific shirt color in mind.
365469677306126336,2013-08-08 13:48:55,Something else we're doing this month: 2 t-shirt design contests. Deadline Aug 31: http://t.co/vUGoLjzkPA
365310322652884993,2013-08-08 03:15:42,"In other news, Ep 29 ""Subway"" comes out next Thursday 8/15, feat guest writer Russel Swensen (@scribblymouse)"
365309002868981762,2013-08-08 03:10:28,Topatoco is working on getting the store back up right now. Sorry about the broken link. Science is weird.
365303853274501120,2013-08-08 02:50:00,"The new Night Vale store is here! (feat. a new shirt, bumper stickers, postcards, &amp; more to come!) at Topatoco: http://t.co/5F0QKv0bkF"
365180272272097280,2013-08-07 18:38:56,PSA: please only donate your blood to organizations that are asking for blood. This has been problematic for many unprepared charities.
365108670121508864,2013-08-07 13:54:25,It's really a lack of imagination that makes children check under the bed. Like the monsters couldn't be floating invisibly just above you?
364912713316577281,2013-08-07 00:55:45,Don't hate the player. Hate the game that features agitated owls clawing at your face. It's a terrible game.
364869477696937985,2013-08-06 22:03:57,Knock knock. Who's thknock knock knock knock knock knock knock knock knock knock *splintering wood*  knock knock knock knock knock kn
364857182426112000,2013-08-06 21:15:05,You can tell how old a tree is by counting the number of teeth it has.
364841829834817536,2013-08-06 20:14:05,.@hotrodngold oh that reminds us. we also did something to all of your jars.
364812755477348352,2013-08-06 18:18:33,Coming Thursday: The new Commonplace Books store with Night Vale shirts as well as other new stuff. Wow. Hope you don't die before then.
364812196674420738,2013-08-06 18:16:20,RT @ThrillingAdv: Oct 11. @BellHouseNY. The WJ Players. @hodgman. Special guests. Please join us. http://t.co/dvVa3yGVS6
364810566356828162,2013-08-06 18:09:51,When is a door not a door? That's a great question. We've made some adjustments during the night. Good luck leaving the house.
364760637466877953,2013-08-06 14:51:27,The best way to stay in shape is a skeleton. Skin also helps. Without those you wouldn't have any shape at all.
364509799301386240,2013-08-05 22:14:43,"Fact: The night sky is 10 miles wide, 8 miles deep, and floats 3 miles up! Its favorite food is grape jelly. It wants to be a drummer."
364467734135848960,2013-08-05 19:27:33,"In answer to the many ppl asking, we don't know where all your chairs went and are pretty sure your walls were already painted like that."
364447165407432704,2013-08-05 18:05:49,Siren means brush fires. Loud beeping means unidentified aircraft. Mournful flutes from the desert are meaningless and perfectly safe.
364403844731506688,2013-08-05 15:13:41,In the old days someone delivered ice/milk/newspapers door to door. Now he just stands on the curb staring &amp; snarling threateningly.
364160778779496448,2013-08-04 23:07:50,"""Don't make me come up there,"" I shout to the empty night sky."
363708608976269312,2013-08-03 17:11:04,RT @iTunesPodcasts: The Beginnings podcast asks the writers and creators of @NightValeRadio about their start. @AndyBeckerman http://t.co/6…
363707001454743552,2013-08-03 17:04:41,It's about time you tell your kids about the birds and bees. Then tell them about bears. Then try to explain lizards. Pace yourself.
363518822516817920,2013-08-03 04:36:55,It is better to ask for permission than to scream for forgiveness.
363392636855795712,2013-08-02 20:15:30,"As the old saying goes: ""No! NOOO! My eyes! No! It's crawling into my eyes! Aaaaagh!"""
363332429169168384,2013-08-02 16:16:16,"@casilemental the car will be delivered one day, suddenly, as you are crossing the street. Sorry, we should have made that more clear."
363319897725472769,2013-08-02 15:26:28,Questions about specific Disparition tracks you've heard in Night Vale? BEHOLD http://t.co/K26lsUk4hq
363312044159668224,2013-08-02 14:55:16,Let's take a moment to give thanks for the ancient aliens that put stones together so we'd have big old buildings to travel to and gawk at.
363146427608100864,2013-08-02 03:57:09,"We are each made of space debris, exploding outward from the center of all history."
363072975244771329,2013-08-01 23:05:17,beauty is in the eye of The Beholder. our world is in the laboratory of The Beholder. the lever that would end our world is in the hand of T
362993944725958657,2013-08-01 17:51:15,Heads will roll. Then they will be picked up by machines &amp; placed on conveyor belts. Then they will be mounted on poles &amp; won't roll anymore
362755428666458112,2013-08-01 02:03:28,"The last thing I want to do is hurt you. And after that, the to-do list is complete and I can go home and watch TV."
362710164027097088,2013-07-31 23:03:36,@MichelleVsMedia blood and teeth marks
362691460086243328,2013-07-31 21:49:17,"@Xlyaria Khoshekh. And Kevin hasn't said his last name in the show. (If you're asking about the actor, though, his name is Kevin R. Free.)"
362610525890281472,2013-07-31 16:27:41,@AtaVictoria yes. working on this currently. more soon.
362585670654496771,2013-07-31 14:48:55,"In the next couple weeks: new episode (#28), new store, new items in that store, new moon, new human beings, new dead human beings."
362576425024372736,2013-07-31 14:12:10,"Today's lucky number is 26. Today's lucky color is green. Today's lucky scream is silent, repressed. Today's lucky verb is ""lurking""."
362317673507471361,2013-07-30 21:03:59,@angrycomics thanks jessica!
362315976940855296,2013-07-30 20:57:15,@LJmysticowl Khoshekh
362315868086091777,2013-07-30 20:56:49,"Lost cat. If you see it, tell us so we can hide. We hope we're finally free this time. We hope we're finally free."
362244598686433280,2013-07-30 16:13:37,"In just 2 days: Ep 28 ""Summer Reading Program"" co-written with Ashley Lierman, weather by @SimoneFelice http://t.co/9bVq60SbHP"
362214092779425798,2013-07-30 14:12:23,It is what it isn't.
362203368984297472,2013-07-30 13:29:47,Guess who finally has a public internet presence https://t.co/nl73TfJmyP
362195288879935488,2013-07-30 12:57:40,"Live each day as if yesterday were your last. (Lying down, quietly decomposing, etc.)"
361942560610074625,2013-07-29 20:13:25,RT @ThrillingAdv: Won't you come to see us in NY on Oct 11? Two shows! (Same shows). WE'LL ALL BE THERE. http://t.co/dvVa3yGVS6 #clink!
361941892054794241,2013-07-29 20:10:46,"There is only 2 letters difference between ""I got you a gift."" and ""I got you as a gift."" but the result is very different."
361930869063159810,2013-07-29 19:26:58,@pearwaldorf check out Thrilling Adventure Hour @ThrillingAdv
361928886872850432,2013-07-29 19:19:05,"""At least his heart's in the right place,"" I think, as I watch the ants build a new home atop the throbbing lump in the sand."
361894956815745024,2013-07-29 17:04:16,"knock knock / who's there / interrupting sun death / interrupting sun death who? / *eight minutes later everything goes dark, cold*"
361860244483223555,2013-07-29 14:46:19,@her_nerdiness @desaparicion All background music available at http://t.co/ZcfSOsa06s. All weather songs available from their artists.
361859712632897536,2013-07-29 14:44:13,"Meanwhile, original version of the song from episode 19a now available here: https://t.co/k8lTom7AAQ"
361859076596056065,2013-07-29 14:41:41,The weather from episode 19b (by @desaparicion) is now available here: https://t.co/APrNvuV0l9
361521214319116288,2013-07-28 16:19:08,The shortest distance between two points is a lie.
361234708341858304,2013-07-27 21:20:40,All's well that ends well. Bad news about literally everything.
361205568234459136,2013-07-27 19:24:53,"RT @ActualPerson084: FAMILY PHOTO ALBUMS WITH PICTURES OF PEOPLE WHO ARE NO LONGER FACING THE CAMERA, EXCEPT FOR THIS WOMAN IN WHITE YOU'RE…"
361191607334215680,2013-07-27 18:29:24,Ask your doctor why there are claw marks on the wall. Ask your doctor to stop growling. Ask your doctor to stop climbing and smelling you.
360890130862575617,2013-07-26 22:31:26,"@stressedsarah depending on your foot speed and reflexes, 90-95%."
360855695744180224,2013-07-26 20:14:36,Quick! What's that behind you?? Haha sorry. Just a prank. Made you look! It's actually rushing at you from the side.
360855005051355136,2013-07-26 20:11:52,RT @AndyBeckerman: Heyhey! I talk to the creators of @NightValeRadio on this week's Beginnings. And chat about sci-fi w/ @joestanton too ht…
360776718186856451,2013-07-26 15:00:47,"Laughter is the best medicine. The second best is whole chicken feet, raw. The third best: Tylenol."
360771660875440129,2013-07-26 14:40:41,@quiverby yes. http://t.co/tf5ERnJkmo
360493479073288192,2013-07-25 20:15:17,@awomaninwinter They're Alternative Apparel. Tend to run a little big Heres a sizing chart but we can't vouch for it http://t.co/VOZEqXr90f
360491145219936257,2013-07-25 20:06:01,Night Vale t-shirts back in stock in all sizes. New store coming soon. Also blood clouds. Blood clouds coming soon. http://t.co/0OOT8HGnis
360489646976798720,2013-07-25 20:00:04,Why do birds suddenly appear every time you are near? Also spiders. And dark smoke. And pools of blood. And weird music. What's your deal?
360481435863359489,2013-07-25 19:27:26,@burningbirdnest there's one coming! more details later.
360480630418575362,2013-07-25 19:24:14,"Coming in 1 week! New episode, #28 ""Summer Reading Program,"" feat guest writer Ashley Lierman http://t.co/FEaqS1OopZ"
360443579451187204,2013-07-25 16:57:00,We use every part of the animal. The body. The breath. The afternoon shadow. The fear before it died. The memory of it now that it's gone.
360433102251765760,2013-07-25 16:15:22,@lynxrowland Carlos did.
360425363228205057,2013-07-25 15:44:37,"@Hello_Tailor yes, of course."
360425312435191809,2013-07-25 15:44:25,"Also, two more features on Night Vale from the Daily Dot: http://t.co/wUHK3sl088
http://t.co/hzYO6ETnPq"
360414861873782784,2013-07-25 15:02:53,@Satyr69 yes to stitcher. not on tunein yet.
360414455802241024,2013-07-25 15:01:17,Not enough of us talking about ourselves? There's also this interview from awhile back: http://t.co/tYmKPePeBR
360414073478844416,2013-07-25 14:59:45,3. The Awl (site is down for now but will presumably be up again later) http://t.co/Wnp0NbTm0d
360413993803845632,2013-07-25 14:59:26,2. Beginnings podcast http://t.co/sJ4AmgnbxJ
360413824941174785,2013-07-25 14:58:46,1. Den of Geek http://t.co/pbBviV54yZ
360413732825866240,2013-07-25 14:58:24,Want to ruin the mystery and mystique? Three different interviews with us this week. Here are the links:
360412829238562817,2013-07-25 14:54:49,@krisstraub emailing us is a good start
360412302387843073,2013-07-25 14:52:43,"@kateleth ah thanks v much! i like your comics quite a bit, too."
360411193355141121,2013-07-25 14:48:19,yes! http://t.co/tf5ERnJkmo MT @missy_chrystina: Is there somewhere to download the Night Vale podcasts that isn't iTunes?
360410680878313474,2013-07-25 14:46:17,@IncenetFalconer as long as you seal the clay jars tightly.
360406871934377985,2013-07-25 14:31:08,"Somewhere, over the rainbow, there's the cold dark of space."
360391871891116032,2013-07-25 13:31:32,@Jeyradan Yes we do take that. Although we have a backlog of music so anything selected now won't be heard for over a year.
360390052418830337,2013-07-25 13:24:18,@Jeyradan Generally no. We take submissions directly from musicians or from ppl who have gotten musicians' permission to use song
360372916988280833,2013-07-25 12:16:13,"@torywestside Yes, live show in NYC in October, more after, perhaps in other places"
360264319562293250,2013-07-25 05:04:41,@BeRusTerr https://t.co/0TyUFpAkuj
360262395844759555,2013-07-25 04:57:03,"MEMO
To: You
From: Tiny spiders
Subject: Ear canal or sinuses?"
360155098510401536,2013-07-24 21:50:41,"@the_eumelia Ah yes. Well, one of those does contain a dangerous imposter."
360154445876695041,2013-07-24 21:48:05,"@the_eumelia we only have 27 episodes so be careful, I think one of those episodes is a dangerous imposter."
360154229689688064,2013-07-24 21:47:14,RT @whitneyarner: I'm wearing my @NightValeRadio t-shirt RIGHT NOW and already received compliments on it. And not just from the haunting d…
360109612835414016,2013-07-24 18:49:56,"Before you get anywhere near its mouth, you first need to figure out who gave you that horse, and why..."
360083527489957890,2013-07-24 17:06:17,@bluepebblecat the link is working for us. in any case nightvale at commonplacebooks
360059282688978946,2013-07-24 15:29:57,Happy birthday to the Faceless Old Woman Who Secretly Lives In Your Home. (@MaraWritesStuff)
360057079437860865,2013-07-24 15:21:11,"Night falls. Day breaks. Evening howls. Morning gallops. Noon erupts. All of them, glancing fearfully, waiting to see what Midnight will do."
360048600841072640,2013-07-24 14:47:30,@Rebethica Khoshekh
360019592640348160,2013-07-24 12:52:14,"RT @mountain_goats: my goal about which I am not shy is the first all-boombox album to enter the Billboard charts at #1. WE CAN DO THIS, TH…"
360019581294739458,2013-07-24 12:52:11,RT @mountain_goats: BUT YES. ALL HAIL WEST TEXAS. REISSUED ON MERGE. 7 UNEARTHED EXTRA SONGS. REMASTERED FROM REELS. RAD NEW PACKAGE. http:…
359775364802813953,2013-07-23 20:41:45,"@julnyes not at this point, no."
359759127112728576,2013-07-23 19:37:14,"Forget your troubles, come on get happy. Throw all your skin away."
359754973577359361,2013-07-23 19:20:44,"@Sodalitening The book coming out in the fall will have select tweets going back to the beginning, probably."
359753842704908288,2013-07-23 19:16:14,The earth circles the sun. The moon circles the earth. Darkness circles all light. Anxiety circles your calm. Non-being circles your being.
359748702304342016,2013-07-23 18:55:49,"@mrdanleekim Yes, it would be."
359705870399062016,2013-07-23 16:05:37,It's not too late! You can make it to the podcast class taught by the Night Vale creator tonight! Time still exists! https://t.co/nPq5F5NPcg
359691407230894080,2013-07-23 15:08:08,Everything is fine. No need to look at the sky right now. It's probably nice. I wouldn't look. Everything is fine.
359685777099198464,2013-07-23 14:45:46,There's no use crying over spilled milk. There's no use screaming and clutching your face over spilled milk.
359658989488832513,2013-07-23 12:59:19,@njamesfox absolutely! we've loved some of the DIY projects we've seen. Just no money exchanging hands please!
359657526024867842,2013-07-23 12:53:30,"@Humbledaisy1 probably not, but a variety of new stuff is coming soon"
359651614858018818,2013-07-23 12:30:01,"A gentle reminder that fan art is amazing, but please do not sell your own Night Vale merchandise of any kind. Thanks."
359637338118307840,2013-07-23 11:33:17,@missyroseabove thanks!
359509382872039425,2013-07-23 03:04:50,Tonight's full moon has been brought to you by Pepsi. Pepsi: We Created the Moon and We Will Eventually Destroy It.
359486066253770753,2013-07-23 01:32:11,Make like a baby and experience the world as a series of great terrors interspersed with brilliant comedies and lots of food and sleep.
359462438493622273,2013-07-22 23:58:18,"@sambeesly no. we can't read them. they are written in a long dead language, a strange alphabet, on a buried artifact."
359461322628407296,2013-07-22 23:53:52,"@sambeesly hi, well, thanks!"
